1-Pot, 3-Bean Chicken Stew Recipe - Allrecipes.com,4.0,25,2095
White Gazpacho with Melon, Grapes, and Almonds Recipe :   : Food Network,2.0,1,0
Potato Soup with Smoked Salmon Relish Recipe : Emeril Lagasse : Food Network,4.0,2,0
Peanut and Vegetable Soup Recipe : Tanya Holland : Food Network,5.0,1,0
Mussels with Bacon, Shallots, and Apple Recipe : Bobby Flay : Food Network,5.0,2,0
Pistou Vegetable Soup with Mussels Recipe :   : Food Network,-1.0,0,0
Oysters Rockefeller Chowder Recipe :   : Food Network,2.0,1,0
Cream of Parsnip Soup with Potato Crisps and Bacon Recipe : Emeril Lagasse : Food Network,5.0,13,0
Wild Mushroom-Potato Soup Recipe : Emeril Lagasse : Food Network,3.0,5,0
Mussels in Saffron Broth Recipe :   : Food Network,-1.0,0,0
Fish Maw Soup Recipe :   : Food Network,-1.0,0,0
St. Joseph's Day Soup Recipe :   : Food Network,-1.0,0,0
Brodetto di Cozze e Vongole con Bruschetta di Erbe (Steamed Clam and Mussel Soup) Recipe : Mario Batali : Food Network,-1.0,0,0
Cold Beet and Cucumber Soup Recipe :   : Food Network,3.0,1,0
Rice and Potato Soup Recipe :   : Food Network,2.0,2,0
Dashi Recipe : Ming Tsai : Food Network,-1.0,0,0
Spanish Chorizo, Kale and Cranberry Bean Soup with Oven-Dried Tomato-Garlic Toast Recipe : Bobby Flay : Food Network,5.0,1,0
Champagne-Infused Blackberry Soup with Sour Cream Sorbet Recipe :   : Food Network,-1.0,0,0
Pureed Squash Soup with Mascarpone Swirl Recipe : Tori Ritchie : Food Network,5.0,1,0
Mushroom Soup with Chestnuts and Roasted Fennel Recipe : Tyler Florence : Food Network,4.0,8,0
Basic Chicken Stock Recipe : Emeril Lagasse : Food Network,5.0,1,0
Golden Split Pea Soup with Ham Recipe :   : Food Network,-1.0,0,0
Cauliflower Soup with Lobster Dumplings Recipe : Michael Symon : Food Network,5.0,4,0
Asparagus Vichyssoise Recipe :   : Food Network,5.0,1,0
Garbanzo Soup with Ham and Broad Beans Recipe :   : Food Network,4.0,1,0
Minestrone with Crisp Parmesan Crumbs Recipe : Tyler Florence : Food Network,5.0,7,0
Summer Squash Soup with Basil Recipe : Curtis Aikens2 : Food Network,4.0,11,0
Warm Terrine of Sausage, Peppers, Polenta and Mozzarella Recipe : Mario Batali : Food Network,3.0,1,0
Pho Stock Recipe : Emeril Lagasse : Food Network,-1.0,0,0
Spicy Corn Soup Recipe :   : Food Network,4.0,21,0
Split Pea and Ham Hock Soup Recipe : Emeril Lagasse : Food Network,4.0,17,0
Bread Dumplings in Broth: Pasatelli Recipe : Mario Batali : Food Network,5.0,1,0
Mild Miso Soup Recipe :   : Food Network,-1.0,0,0
Navy Bean Soup Recipe : Food Network Kitchens : Food Network,4.0,6,0
Tortellini with Goat Cheese and Scallions Recipe : Mario Batali : Food Network,-1.0,0,0
Mushroom-Hummus Soup Recipe : Food Network Kitchens : Food Network,3.0,2,0
Roasted Vegetable Soup Recipe :   : Food Network,3.0,1,0
Yin Yang Soup Recipe : Wolfgang Puck : Food Network,4.0,1,0
Cantaloupe Soup Recipe : Gale Gand : Food Network,5.0,4,0
Vegetarian Black Bean Soup Recipe :   : Food Network,3.0,9,0
New England Creamed Corn and Charred Lobster Chowder with Summer Truffles Recipe :   : Food Network,-1.0,0,0
Virginia Peanut Soup Recipe :   : Food Network,4.0,6,0
Ackee and Potato Soup with Crab Salad Recipe : Cheryl Smith : Food Network,-1.0,0,0
Corn Tortilla Soup Recipe :   : Food Network,3.0,2,0
J J's Smoked Gouda Vegetable Soup Recipe :   : Food Network,-1.0,0,0
Mushroom Soup Recipe :   : Food Network,5.0,44,0
Mushroom Bisque Recipe :   : Food Network,5.0,14,0
Duck and Oxtail Consomme, Smoked Duck, Foie Gras Flan Recipe :   : Food Network,-1.0,0,0
White Bean, Bacon, and Escarole Soup with Dad's Sausage Bread Recipe :   : Food Network,-1.0,0,0
Vegetable Stock Recipe :   : Food Network,5.0,3,0
Potato Piquillo Soup Recipe :   : Food Network,5.0,1,0
Hot and Sour Soup Recipe : Emeril Lagasse : Food Network,4.0,3,0
Oyster and Clam Pan Roast with Turnip, Truffle, and Thyme Recipe : Bobby Flay : Food Network,5.0,1,0
Artichoke Bisque Recipe :   : Food Network,4.0,4,0
Sweet Plantain Soup with Pineapple Blood Orange Salsa Recipe :   : Food Network,5.0,1,0
Roasted Red Pepper and Sun-Dried Tomato Soup Recipe :   : Food Network,5.0,10,0
Beef Stock Recipe : Emeril Lagasse : Food Network,5.0,12,0
Minestrone with Sauteed Croutons and Parmigiano-Reggiano Recipe :   : Food Network,4.0,3,0
Red Grape Soup Recipe : Gale Gand : Food Network,-1.0,0,0
Sopa de Milho Corn Soup Recipe :   : Food Network,-1.0,0,0
White Cheddar Cheese Soup Recipe : Emeril Lagasse : Food Network,5.0,5,0
Gazpacho Bearnaise Recipe : Bobby Flay : Food Network,-1.0,0,0
Spicy Rock Shrimp with Preserved Vegetables and Toasted Couscous Recipe : Ming Tsai : Food Network,-1.0,0,0
Sopa de Tortilla a la Mexicana: Tortilla Soup, Mexican Style Recipe :   : Food Network,5.0,6,0
Crab Soup with Sweet Spices and Ginger Juice Recipe :   : Food Network,-1.0,0,0
Fideo Soup Recipe :   : Food Network,3.0,3,0
Pasta and Beans: Pasta e Fasoi Recipe : Mario Batali : Food Network,5.0,1,0
Cream of Tomato Soup Recipe :   : Food Network,5.0,1,0
Thai Coconut Chicken Soup Recipe : Tyler Florence : Food Network,5.0,57,0
Emerilized Banh Pho Bo: Vietnamese Beef Noodle Soup Recipe : Emeril Lagasse : Food Network,3.0,16,0
Escarole Soup Recipe :   : Food Network,5.0,1,0
Smokey Turkey Shumai in a Sweet Pea Broth Recipe : Ming Tsai : Food Network,5.0,3,0
Yogurt Soup Recipe :   : Food Network,-1.0,0,0
Tomato Basil Soup Recipe :   : Food Network,5.0,17,0
Chicken and Dumplings Recipe : Rachael Ray : Food Network,5.0,306,0
Cold Shrimp Bisque with a Smoked Shrimp Relish Recipe : Emeril Lagasse : Food Network,-1.0,0,0
Exotic Fruit Soup Recipe :   : Food Network,-1.0,0,0
Escarole and Bean Soup Recipe : Giada De Laurentiis : Food Network,5.0,28,0
Dungeness Crab Bisque Recipe :   : Food Network,5.0,5,0
Kale and Chorizo Soup Recipe : Emeril Lagasse : Food Network,5.0,11,0
Homemade Chicken Stock Recipe : Emeril Lagasse : Food Network,5.0,1,0
Zuppa Maritata Recipe :   : Food Network,5.0,3,0
Lightly Curried Mussel Chowder Recipe :   : Food Network,-1.0,0,0
Michele's Minestrone Recipe : Michele Urvater : Food Network,-1.0,0,0
Miso Soup Recipe :   : Food Network,-1.0,0,0
Christina's Sometimes-You-Feel-Like-a-Nut-Sometimes-You-Don't Sweet Potato Soup Recipe :   : Food Network,-1.0,0,0
Chickpea Soup Recipe : Curtis Aikens2 : Food Network,-1.0,0,0
Asparagus Soup Recipe :   : Food Network,5.0,4,0
Chicken, Chorizo and Tortilla Stoup (Stew-like Soup) Recipe : Rachael Ray : Food Network,5.0,236,0
Brown Windsor Soup Recipe : Emeril Lagasse : Food Network,4.0,3,0
Scotch Broth with Blue Cheese Recipe : Emeril Lagasse : Food Network,5.0,1,0
Carribean Lobster Stew with Spicy Fritters Recipe : Emeril Lagasse : Food Network,4.0,1,0
Japanese Mushroom Egg Noodle Soup Recipe : Food Network Kitchens : Food Network,4.0,3,0
Spiced Carrot Soup Recipe :   : Food Network,4.0,3,0
Zuppa Sarda Recipe : Emeril Lagasse : Food Network,-1.0,0,0
Potato, Spinach and Tomato Soup Recipe : Rachael Ray : Food Network,4.0,69,0
Chickpea Soup: Minestra se Ceci Recipe : Mario Batali : Food Network,5.0,1,0
Chicken Soup Recipe :   : Food Network,4.0,7,0
Braune Klare Rindsuppe Mit SpeckknOeDel (Beef Consome with Bacon Dumplings) Recipe : Emeril Lagasse : Food Network,-1.0,0,0
Cold Avocado Soup: Sopa De Aguacate Recipe :   : Food Network,5.0,1,0
White Almond Gazpacho with Melon Recipe : Emeril Lagasse : Food Network,-1.0,0,0
Cream of Carrot Soup with Fresh Ginger Recipe :   : Food Network,5.0,14,0
Tequila Laced Gazpacho Cocktails with Grilled Shrimp Recipe : Michelle Bernstein : Food Network,-1.0,0,0
Coconut Soup with Caramelized Plantains Recipe :   : Food Network,-1.0,0,0
Chunky Gazpacho Recipe :   : Food Network,5.0,2,0
Crepe-Pasta Soup: Scripelle in Brodo Recipe :   : Food Network,3.0,1,0
Strawberry-Rhubarb Nothing Soup: Zupa Nic Recipe :   : Food Network,-1.0,0,0
Bouillabaisse of Nohu with Aioli Recipe :   : Food Network,-1.0,0,0
Crab Bisque with Crab Toasts Recipe : Emeril Lagasse : Food Network,5.0,8,0
Pumpkin Soup Recipe :   : Food Network,4.0,23,0
Creamy Cheddar Cheese Soup Recipe : Emeril Lagasse : Food Network,2.0,5,0
Three Virtue Soup: Le Virtu Recipe : Mario Batali : Food Network,4.0,2,0
Roasted Pepper Soup Recipe : Sandra Lee : Food Network,3.0,34,0
Velvet Corn Soup Recipe :   : Food Network,5.0,1,0
Bobcha's Polish Borscht Recipe :   : Food Network,5.0,6,0
Cold Tomato and Yogurt Soup Recipe : Curtis Aikens2 : Food Network,-1.0,0,0
Luigi's Bean Soup Recipe :   : Food Network,5.0,1,0
Chicken Soup with Trahana (Homemade Dried Pasta) Recipe : Cat Cora : Food Network,-1.0,0,0
Split Pea Soup with Chorizo and Sage Recipe :   : Food Network,4.0,2,0
Brasserie Balzar's Midnight Onion Soup Recipe :   : Food Network,-1.0,0,0
Why-the-Chicken-Crossed-the-Road Santa Fe-Tastic Tortilla Soup Recipe : Rachael Ray : Food Network,5.0,278,0
Chilled Pea Soup with Fresh Mint Recipe : Curtis Aikens2 : Food Network,-1.0,0,0
Jota - Bean and Pork Soup Recipe : Emeril Lagasse : Food Network,4.0,3,0
Curried Carrot Soup Recipe : Rachael Ray : Food Network,5.0,92,0
Minestrone Recipe :   : Food Network,4.0,4,0
Chicken and Rice Soup Recipe : Emeril Lagasse : Food Network,5.0,5,0
Gazpacho With Lime Chicken Recipe : Food Network Kitchens : Food Network,2.0,1,0
Tia's Peas and Eggs Soup Recipe :   : Food Network,4.0,4,0
Sour Soup Recipe :   : Food Network,-1.0,0,0
Yellow Pepper Soup Recipe : Food Network Kitchens : Food Network,4.0,15,0
Chickpea and Roast Pumpkin Soup Recipe :   : Food Network,-1.0,0,0
Oyster Rockefeller Soup garnished with Crispy Bacon and Fried Oysters Recipe : Emeril Lagasse : Food Network,5.0,3,0
Hot and Sour Thai Soup: Tom Yum Goong Recipe : Tyler Florence : Food Network,4.0,43,0
Sopa Seca Dry Soup Recipe :   : Food Network,3.0,1,0
Beef and Noodle Soup a la Vietnamese Recipe : Michele Urvater : Food Network,3.0,2,0
Monday to Friday Chicken Noodle Soup Recipe :   : Food Network,5.0,6,0
Pumpkin and Mussel Soup Recipe : Emeril Lagasse : Food Network,-1.0,0,0
Bermuda Fish Chowder Recipe :   : Food Network,5.0,2,0
Carrot-Ginger Soup with Tofu Recipe : Food Network Kitchens : Food Network,5.0,5,0
Oyster Pan Roast Recipe :   : Food Network,5.0,1,0
Pasta and Beans: Pasta e Fagioli Recipe : Rachael Ray : Food Network,5.0,129,0
Minestrone Col Pesto Recipe : Mario Batali : Food Network,-1.0,0,0
Chilled Avocado Soup with a Crabmeat Relish Recipe : Emeril Lagasse : Food Network,4.0,2,0
Sugar Pumpkin Soup with Chipotle Cream Recipe :   : Food Network,4.0,1,0
Blue Stilton Soup Recipe :   : Food Network,5.0,3,0
Beef Mushroom Barley Soup Recipe :   : Food Network,4.0,8,0
Split Pea Soup Recipe : Emeril Lagasse : Food Network,5.0,44,0
Tuscan Pommodoro Soup (Rustic Tomato Soup) Recipe : Emeril Lagasse : Food Network,-1.0,0,0
Chowder of Scallops, Celeriac, and Potato with Caramelized Pear and Roasted, Crushed Chestnuts Recipe :   : Food Network,-1.0,0,0
Basil Tomato Soup Recipe :   : Food Network,5.0,2,0
Italian Couscous Recipe :   : Food Network,-1.0,0,0
Roasted Red Pepper and Tomato Soup with Smoky Caprese Panini Recipe : Rachael Ray : Food Network,4.0,1,0
Asian Chowder Recipe : Emeril Lagasse : Food Network,-1.0,0,0
Champagne Infused Strawberry Soup Recipe : Sara Moulton : Food Network,5.0,2,0
Aunt Jojo's Politically Incorrect Potato and Sausage Soup Recipe :   : Food Network,5.0,28,0
Five Clam Chowder with Blissful Mash Recipe :   : Food Network,-1.0,0,0
She-Crab Soup Recipe : Emeril Lagasse : Food Network,4.0,11,0
Baby Ramp and New Potato Soup with Mini Truffle Grilled Cheese Sandwiches Recipe : Emeril Lagasse : Food Network,5.0,1,0
Sweet-and-Sour Thai Fish Soup Recipe :   : Food Network,2.0,1,0
Simple Fruit Soup with Grand Marnier Recipe : David Rosengarten : Food Network,4.0,3,0
Tuscan Vegetable Soup Recipe : Ellie Krieger : Food Network,5.0,124,0
Ginger and Honey Carrot Soup Recipe :   : Food Network,3.0,3,0
Black Bean Soup Recipe : Food Network Kitchens : Food Network,5.0,6,0
Nola Turtle Soup Recipe : Emeril Lagasse : Food Network,4.0,3,0
Escarole and Potato Soup Recipe :   : Food Network,3.0,1,0
Wild Mushroom Barley Soup with Flanken (Beef Short Ribs) Recipe :   : Food Network,4.0,1,0
Summer Squash and Onion Soup with Toasted Almonds Recipe :   : Food Network,4.0,1,0
Curried Squash Soup Recipe : Emeril Lagasse : Food Network,5.0,11,0
The Ultimate Sea Food Soup Recipe : Tyler Florence : Food Network,4.0,8,0
Tequila Spiked Watermelon Soup Recipe :   : Food Network,-1.0,0,0
Cheese and Beer Soup with Garlic Croutons and Kielbasa Sausage Recipe : Emeril Lagasse : Food Network,4.0,10,0
Wild Mushroom Soup with Sherry Recipe :   : Food Network,5.0,1,0
Monkfish Chowder Recipe : Emeril Lagasse : Food Network,4.0,3,0
Passion Fruit Mango Pudding Cake with Pineapple Soup Recipe : Ming Tsai : Food Network,-1.0,0,0
Cream of Asparagus Soup Recipe : Food Network Kitchens : Food Network,4.0,16,0
Leek, Potato and Asparagus Soup Recipe :   : Food Network,4.0,10,0
Pack-and-Pour Mango Soup Recipe :   : Food Network,5.0,5,0
Passion Fruit Soup Recipe : Gale Gand : Food Network,-1.0,0,0
Sweet Banana and Coconut Milk Soup: Che Chuoi Recipe :   : Food Network,5.0,6,0
Watercress Vichyssoise Recipe :   : Food Network,-1.0,0,0
Turkey Herb Soup with Corn Stuffing Fritters Recipe : Ming Tsai : Food Network,4.0,3,0
Chester County Mushroom Soup Recipe :   : Food Network,5.0,4,0
Smoked Sausage, Duck and White Bean Soup Recipe : Emeril Lagasse : Food Network,-1.0,0,0
Tex Mex Chicken Taco Soup Recipe :   : Food Network,5.0,70,0
Bean Curd Soup Recipe : Curtis Aikens2 : Food Network,-1.0,0,0
Old Fashioned Chicken Soup Recipe :   : Food Network,5.0,24,0
Hearty Shiitake Mushroom and Miso Soup Recipe : Tyler Florence : Food Network,5.0,7,0
Chilled Pea Soup with Fresh Mint Recipe :   : Food Network,-1.0,0,0
Provencal Vegetable Soup: Soupe au Pistou Recipe :   : Food Network,5.0,10,0
Borscht Recipe : Food Network Kitchens : Food Network,5.0,2,0
White Bean-Chard Soup Recipe : Food Network Kitchens : Food Network,4.0,3,0
Cream of Celery Root Soup Recipe :   : Food Network,5.0,3,0
Cold Strawberry Soup Recipe :   : Food Network,5.0,7,0
Seeger's Gazpacho with Beet Terrine Recipe :   : Food Network,-1.0,0,0
Herb Chicken Soup with Spring Vegetables Recipe : Food Network Kitchens : Food Network,4.0,5,0
Tomato Soup with Baby Grilled Cheese Sandwiches Recipe : Emeril Lagasse : Food Network,5.0,29,0
Mussel Soup Billy-Bi Recipe :   : Food Network,5.0,4,0
Baked Fideo Recipe :   : Food Network,5.0,1,0
Braised and Roasted Roma Tomatoes with Green Zebra Gazpacho and Grilled Sharp Cheddar Recipe :   : Food Network,-1.0,0,0
Sweet and Spicy Calabaza Soup with Garlic Mojo Recipe :   : Food Network,5.0,1,0
Lobster and Green Chile Bisque Recipe : Bobby Flay : Food Network,-1.0,0,0
Potato Leek Soup (Vichyssoise) Recipe :   : Food Network,3.0,4,0
Chilled Butternut Squash and Coconut Soup Recipe :   : Food Network,4.0,1,0
Butternut Squash and Cinnamon Soup Recipe :   : Food Network,2.0,1,0
Hot and Sour Chicken Soup Recipe :   : Food Network,4.0,1,0
Leeky Chicken Soup Recipe : Rachael Ray : Food Network,-1.0,0,0
Chicken Spinach Soup with Rice and Lemon Recipe :   : Food Network,5.0,2,0
Shrimp and Corn Bisque Recipe : Emeril Lagasse : Food Network,5.0,7,0
Orange-Ginger Carrot Soup Recipe :   : Food Network,5.0,9,0
Wonton Soup Recipe : Sandra Lee : Food Network,3.0,53,0
Southwestern Chicken & White Bean Soup Recipe :   : Food Network,4.0,2,0
Potato Cappuccino Soup Recipe :   : Food Network,-1.0,0,0
Ottoman Empire Yogurt Soup Recipe : Tyler Florence : Food Network,4.0,1,0
Mexican Tortilla Chicken Soup Recipe : Tyler Florence : Food Network,5.0,89,0
Fish Tea (Caribbean Bouillabaisse) Recipe : Cheryl Smith : Food Network,-1.0,0,0
Roman-Style Egg-Drop Soup: La Stracciatella Recipe : Mario Batali : Food Network,5.0,6,0
Chilled Cucumber and Yogurt Soup Recipe :   : Food Network,-1.0,0,0
Noodle Bowls Recipe : Rachael Ray : Food Network,4.0,12,0
Cuisinart Yellow Tomato Gazpacho Recipe : B. Smith : Food Network,-1.0,0,0
Abc Noodle Soup Recipe :   : Food Network,-1.0,0,0
Curtis' Lime Soup Recipe :   : Food Network,-1.0,0,0
Vegetable Stock Recipe : Emeril Lagasse : Food Network,4.0,4,0
Garbanzo Minestrone Recipe :   : Food Network,-1.0,0,0
Turkey Soup with Egg Noodles and Vegetables Recipe : Robin Miller : Food Network,5.0,51,0
Fruit Soup Recipe : Rachael Ray : Food Network,4.0,12,0
Gazpacho Salsa Recipe :   : Food Network,-1.0,0,0
Tuscan Bean Soup: Pasta e Sagioli alla Toscana Recipe : Emeril Lagasse : Food Network,5.0,2,0
Cool Cucumber Soup Recipe :   : Food Network,-1.0,0,0
Chilled Roasted Red Pepper Soup with Avocado-Chile Salsa Recipe :   : Food Network,5.0,4,0
Cauliflower Soup (Creme du Barry) Recipe :   : Food Network,5.0,13,0
Creamy Fennel Soup with Herb Salad Recipe :   : Food Network,5.0,3,0
Spicy Chipotle, Portobello, and Hominy Chowder Recipe :   : Food Network,-1.0,0,0
Fava and Pecorino Soup: Zuppa di Fave e Pecorino Recipe : Mario Batali : Food Network,5.0,1,0
Savory Squash Soup Recipe :   : Food Network,5.0,24,0
Chicken Soup Recipe : Nigella Lawson : Food Network,4.0,3,0
Potato Cheese Soup Recipe :   : Food Network,4.0,8,0
Chilled Creamy Cucumber Soup Recipe :   : Food Network,4.0,1,0
Saffron Shrimp Soup with Tubettini Recipe : Michele Urvater : Food Network,-1.0,0,0
Mushroom and Epazote Soup Recipe :   : Food Network,-1.0,0,0
Tomato and Sausage Soup Recipe : Emeril Lagasse : Food Network,5.0,3,0
Gratinee Lyonnaise (Lyon-style Onion Soup) Recipe : Emeril Lagasse : Food Network,5.0,10,0
La Bourride Recipe : Emeril Lagasse : Food Network,-1.0,0,0
Autumn Soup with Pistou Recipe :   : Food Network,-1.0,0,0
Spicy Tortilla Soup Recipe :   : Food Network,-1.0,0,0
Cardoon Soup with Meatballs: Cardi in Brodo Recipe : Mario Batali : Food Network,5.0,1,0
Cjarsons Recipe : Mario Batali : Food Network,-1.0,0,0
Cheddar Cheese Soup Recipe : Emeril Lagasse : Food Network,4.0,41,0
White Crab Stock Recipe : Tyler Florence : Food Network,4.0,1,0
Portuguese Chowder Recipe : Emeril Lagasse : Food Network,-1.0,0,0
Oyster and Cauliflower Soup Recipe :   : Food Network,-1.0,0,0
18th Century recipes for Onion Pie and French Canadian Pea Soup Recipe :   : Food Network,5.0,3,0
Strawberries and Spiced Honey Recipe :   : Food Network,-1.0,0,0
Roasted Yellow Pepper Soup Recipe : Kathleen Daelemans : Food Network,4.0,3,0
Soy Marinated Wagyu with Congee, Ginger & Scallion Recipe :   : Food Network,-1.0,0,0
Bean and Barley Soup: Minestra di Fagioli Recipe : Mario Batali : Food Network,4.0,3,0
Gazpacho served in Bell Peppers Recipe :   : Food Network,5.0,4,0
Spinach Tofu Soup Recipe :   : Food Network,-1.0,0,0
Jerusalem Artichoke Soup with Lemon And Saffron Recipe :   : Food Network,-1.0,0,0
Big Miso Dinner Soup Recipe :   : Food Network,4.0,1,0
Shrimp Bisque Recipe :   : Food Network,5.0,1,0
Grilled Tomato and Red Bell Pepper Soup with Grilled Pancetta Recipe : Emeril Lagasse : Food Network,5.0,11,0
Minestrone Recipe : Food Network Kitchens : Food Network,4.0,11,0
Sweet Potato and Duck Chowder Recipe : Emeril Lagasse : Food Network,-1.0,0,0
Earthy Vegetable Noodle Soup Recipe : Curtis Aikens2 : Food Network,-1.0,0,0
Soup and Salad, with Style: Salad Lyonnaise and Leek and Potato Soup Recipe : Rachael Ray : Food Network,5.0,10,0
Chicken Stock Recipe : Food Network Kitchens : Food Network,2.0,3,0
Italian Seafood Boil Recipe : Giada De Laurentiis : Food Network,5.0,20,0
Roasted Chestnut Soup with Dumplings Recipe : Emeril Lagasse : Food Network,5.0,4,0
Hot Pot with Crab Wontons Recipe : Tyler Florence : Food Network,4.0,3,0
Speedy Asian Style Chicken Soup Recipe :   : Food Network,-1.0,0,0
Roasted Garlic and White Bean Puree with Thai Basil Shrimp Salad Recipe : Ming Tsai : Food Network,5.0,1,0
Butternut Squash and Italian Sausage Soup Recipe : Emeril Lagasse : Food Network,5.0,48,0
Butternut-Cider Bisque Recipe :   : Food Network,4.0,3,0
Cool'N Spicy Green Tomato Soup with Crab and Country Ham Recipe : Emeril Lagasse : Food Network,-1.0,0,0
Andouille and Potato Soup Recipe : Emeril Lagasse : Food Network,4.0,6,0
Root Vegetable Soup Recipe :   : Food Network,4.0,1,0
Egg Drop Soup Recipe : Emeril Lagasse : Food Network,5.0,28,0
Cold Tomato Soup with Fresh Crab Gazpacho Relish Recipe :   : Food Network,5.0,1,0
Minted Melon Soup with Raspberries Recipe :   : Food Network,-1.0,0,0
Sauerkraut Soup with Sausage Recipe : Emeril Lagasse : Food Network,5.0,15,0
Romesco Chilled Soup Sips Recipe :   : Food Network,5.0,1,0
Vegetable Soup Recipe :   : Food Network,4.0,2,0
Black-Eyed Pea Soup with Ham Hocks and Creme Fraiche Recipe : Emeril Lagasse : Food Network,5.0,14,0
Roasted Pumpkin Soup with Chipotle Cream Recipe :   : Food Network,5.0,6,0
Avocado Soup with Salsa Fresca Recipe :   : Food Network,-1.0,0,0
Apple Cheese Soup Recipe : Food Network Kitchens : Food Network,5.0,3,0
Menudo Recipe :   : Food Network,3.0,12,0
Vietnamese Pho Rice Noodle Soup with Beef Recipe :   : Food Network,3.0,3,0
Butternut Squash and Bourbon Bisque Recipe :   : Food Network,5.0,1,0
French Onion Soup Recipe :   : Food Network,5.0,22,0
Wild Mushroom and Crab Soup with Dumplings Recipe : Emeril Lagasse : Food Network,-1.0,0,0
Norman's Creamy Conch Chowder with Saffron and Toasted Coconut Recipe :   : Food Network,-1.0,0,0
Halibut and Cioppino with San Francisco Sourdough Recipe : Tyler Florence : Food Network,-1.0,0,0
White Bean Soup with Tomatoes and Herbs Recipe :   : Food Network,5.0,2,0
Chinese Fire Pot with Fish Balls Recipe :   : Food Network,5.0,2,0
Smoked Tomato Gazpacho Recipe :   : Food Network,-1.0,0,0
Harira Ramadam: Soup of Fava Beans and Lentils Recipe :   : Food Network,4.0,2,0
Garlicy Bread Soup Recipe : Emeril Lagasse : Food Network,5.0,9,0
Creamed Hearts of Palm Soup: Sopa de Creme de Palmito   Recipe : Emeril Lagasse : Food Network,5.0,2,0
Ham Hock and Wild Green Gumbo Recipe : Emeril Lagasse : Food Network,-1.0,0,0
Corn Soup Recipe :   : Food Network,4.0,6,0
Ham and Split Pea Soup Recipe : Emeril Lagasse : Food Network,5.0,72,0
Lobster and Finnan Haddie Chowder with Vermont Common Crackers Recipe :   : Food Network,5.0,1,0
Pozole Verde Recipe : Emeril Lagasse : Food Network,5.0,11,0
Tearaway Soup Recipe :   : Food Network,-1.0,0,0
Roast Kabocha Soup with Lemon Grass Cream Recipe :   : Food Network,5.0,2,0
Curried Butternut Squash Soup with Paneer (Indian Cheese) Croutons and Turmeric Oil Recipe : Emeril Lagasse : Food Network,5.0,5,0
Pumpkin and Black Bean Soup Recipe : Rachael Ray : Food Network,4.0,111,0
Vegetable Soup with Sweet Basil Recipe :   : Food Network,5.0,6,0
Bean Soup with Rice Recipe :   : Food Network,-1.0,0,0
Pasta and Chickpeas: Minestra di Pasta e Ceci Recipe :   : Food Network,4.0,5,0
Hot and Sour Shrimp Soup with Noodles and Thai Herbs Recipe :   : Food Network,5.0,8,0
Gazpacho Recipe : Curtis Aikens2 : Food Network,-1.0,0,0
Corn and Crab Bisque Recipe : Emeril Lagasse : Food Network,5.0,35,0
Angry Red Lentil Tortilla Soup Recipe :   : Food Network,-1.0,0,0
Spicy Thai-Flavor Soup Recipe : Tyler Florence : Food Network,3.0,7,0
Cream of Mushroom Soup Recipe : Food Network Kitchens : Food Network,4.0,13,0
Thai Hot & Sour Soup with Shrimp Toast Recipe :   : Food Network,5.0,1,0
Chicken Noodle Soup Recipe : Food Network Kitchens : Food Network,4.0,2,0
Pasta and Swiss Chard in Broth with Meatballs Recipe : Emeril Lagasse : Food Network,5.0,6,0
Ivey House Gator Chowder Recipe : Bobby Flay : Food Network,-1.0,0,0
Calabaza Soup with Cinnamon Creme Fraiche: Sopa de Calabaza con Canela Crema Fresca Recipe :   : Food Network,-1.0,0,0
Hot and Sour Soup Recipe : Food Network Kitchens : Food Network,4.0,9,0
Turtle Soup Recipe : Emeril Lagasse : Food Network,5.0,2,0
Shrimp, Corn, and Potato Soup Recipe :   : Food Network,5.0,1,0
Portuguese Chicken, Lemon and Mint Soup Recipe : Emeril Lagasse : Food Network,4.0,3,0
Mulligatawny Soup Recipe : Food Network Kitchens : Food Network,4.0,7,0
Artichoke Provencale Recipe : Bobby Flay : Food Network,4.0,3,0
Zuppa di Lenticchie with Salame and Crostini Recipe : Mario Batali : Food Network,-1.0,0,0
Crab, Avocado and Cucumber Tian with Gazpacho Coulis Recipe :   : Food Network,5.0,1,0
Cauliflower Soup: Minestra di Cavolofiore Recipe : Mario Batali : Food Network,5.0,17,0
Roasted Sweet Potato, Lime and Chipotle Soup with Sweet Potato Chips Recipe :   : Food Network,4.0,1,0
Sopa Seca de Fideos Recipe :   : Food Network,5.0,2,0
Geoduck Clam Chowder Recipe :   : Food Network,5.0,1,0
Swedish Yellow Pea Soup Recipe : Emeril Lagasse : Food Network,5.0,4,0
Onion Soup with Raisins and Madeira Recipe :   : Food Network,-1.0,0,0
Ginger Butternut Squash Soup with Shiitake Mushrooms Recipe :   : Food Network,3.0,4,0
Sweet Potato and Roasted Plantain Soup with Fried Plantain and Smoked Chile Crema Recipe : Bobby Flay : Food Network,4.0,3,0
Chicken Soup with Buttermilk Dumplings Recipe :   : Food Network,5.0,26,0
White Bean and Escarole Soup Recipe :   : Food Network,5.0,3,0
Bouillabaisse Recipe : Emeril Lagasse : Food Network,5.0,4,0
Clam and Corn Chowder Recipe :   : Food Network,4.0,1,0
Melon Soup Recipe : Curtis Aikens2 : Food Network,5.0,1,0
Shrimp Bisque Recipe : Food Network Kitchens : Food Network,4.0,4,0
Chicken and Egg Soup with Pastina Recipe : Food Network Kitchens : Food Network,5.0,19,0
